user_A,user_B
318339382,442099305
215246668,331362114
57895001,728290557
184664348,224148337
262167076,502944774
439306334,493202460
178625136,254762536
151607965,175410620
5671915,57895001
442099305,493202460
166978250,439306334
57895001,390055879
292429392,502944774
320059378,493202460
166978250,296651789
166978250,184664348
166978250,416193774
219259948,493202460
175043479,346965254
184664348,346965254
166978250,219259948
57895001,166978250
294828329,493202460
248803167,435198180
420886162,442099305
154953335,162949055
178625136,248425615
227074051,493202460
248425615,502944774
262167076,425708196
416506443,493202460
292429392,388457508
187638181,311301852
336573234,493202460
160388916,493202460
170514052,514138160
224148337,514138160
346965254,514138160
187638181,206504603
439306334,502944774
187638181,318339382
258224395,331362114
215510200,490324685
215510200,247860225
254471759,493202460
167432894,234901132
248425615,425708196
219259948,502944774
76832318,292429392
314015767,435198180
248618228,605423807
342307366,435198180
11932573,234901132
262167076,346965254
76832318,254471759
151607965,420886162
164622686,493202460
184664348,248618228
215510200,716135053
292429392,346965254
175043479,435198180
166978250,180034666
416506443,502944774
166978250,170514052
490324685,493202460
247860225,248803167
262167076,268236326
57895001,605423807
580567931,589981703
251103720,493202460
435198180,490324685
248425615,346965254
181277601,184664348
344378149,728290557
187638181,331362114
170514052,175043479
151607965,206504603
178625136,254471759
181277601,219259948
162949055,296651789
162949055,184664348
162949055,416193774
184664348,435329365
344378149,356315662
435198180,716135053
11508166,493202460
57895001,243997969
234635262,296651789
248803167,589981703
234635262,416193774
224148337,262167076
162949055,560047265
76832318,168807825
219259948,346965254
175410620,234901132
254471759,388457508
502944774,514138160
254471759,425708196
243997969,296651789
251103720,502944774
311301852,420886162
142990168,580567931
248803167,533080411
190280329,292429392
249578149,551459372
135474453,166978250
203033018,215246668
248618228,292429392
76832318,493202460
173077101,296651789
170514052,493202460
336573234,344378149
224148337,493202460
346965254,493202460
248803167,580567931
12677377,493202460
342307366,589981703
5671915,248618228
234901132,331362114
151607965,331362114
254762536,551459372
76832318,234635262
254762536,493202460
254471759,346965254
184664348,190166248
215510200,493202460
162949055,180034666
162949055,170514052
142990168,728290557
219259948,248618228
178625136,551459372
168807825,254471759
160388916,311301852
342307366,533080411
493202460,589981703
57895001,181277601
159631411,493202460
247860225,533080411
215246668,234901132
159631411,611411550
160388916,206504603
251116606,296351219
248803167,560047265
190166248,346965254
76832318,502944774
296651789,416506443
170514052,502944774
248803167,728290557
314015767,580567931
224148337,502944774
346965254,502944774
296651789,388457508
151607965,187638181
187638181,258224395
493202460,533080411
135474453,605423807
180034666,490324685
180034666,336573234
248803167,356315662
356315662,589981703
166978250,254471759
184664348,439306334
435198180,493202460
76832318,388457508
175043479,296651789
175043479,184664348
180034666,514138160
493202460,580567931
184664348,296651789
175043479,416193774
268236326,416193774
184664348,416193774
346965254,388457508
248618228,493202460
142990168,314015767
151607965,167432894
5671915,162949055
311301852,331362114
296651789,346965254
170514052,224148337
254762536,388457508
181277601,251103720
166978250,175043479
160388916,331362114
180034666,292429392
215510200,314015767
190166248,249578149
493202460,560047265
151607965,160388916
416193774,425708196
57895001,493202460
356315662,580567931
167432894,493202460
190166248,248803167
135474453,514138160
11932573,493202460
262167076,296651789
292429392,439306334
262167076,416193774
248618228,502944774
168807825,234635262
187638181,420886162
160388916,187638181
175410620,426060711
215510200,344378149
135474453,292429392
166978250,551459372
356315662,728290557
190280329,416506443
57895001,293560951
206504603,331362114
331362114,493202460
57895001,502944774
296651789,435198180
190280329,388457508
248425615,416193774
167432894,175410620
248618228,388457508
135474453,181277601
203033018,493202460
184664348,268236326
142990168,490324685
76832318,248618228
166978250,234635262
11932573,175410620
247860225,342307366
160388916,167432894
5671915,184664348
234635262,292429392
580567931,716135053
166978250,390055879
184664348,254762536
12677377,514138160
219259948,439306334
215510200,336573234
187638181,215246668
142990168,716135053
426060711,493202460
175410620,493202460
514138160,551459372
180034666,493202460
190280329,346965254
493202460,498126684
493202460,592144944
135474453,262167076
248618228,346965254
533080411,580567931
162949055,175043479
184664348,248425615
248803167,716135053
135474453,168807825
344378149,493202460
215510200,248803167
248618228,268236326
170514052,181277601
164622686,238478033
217810042,346965254
11932573,442099305
187638181,203033018
184664348,251103720
493202460,710425575
135474453,493202460
178625136,292429392
493202460,572255750
180034666,502944774
5671915,180034666
318339382,331362114
203033018,234901132
154953335,296651789
154953335,184664348
248425615,268236326
215246668,493202460
490324685,580567931
162949055,493202460
342307366,716135053
206504603,258224395
293560951,551459372
170514052,262167076
167432894,311301852
234635262,493202460
167432894,206504603
12677377,262167076
11932573,311301852
493202460,716135053
11932573,206504603
135474453,502944774
217810042,435198180
249578149,493202460
11932573,318339382
356315662,490324685
168807825,248618228
175410620,442099305
184664348,254471759
151607965,203033018
219259948,254762536
142990168,493202460
162949055,166978250
135474453,416506443
258224395,493202460
5671915,248425615
234635262,293560951
388457508,551459372
238478033,493202460
356315662,716135053
580567931,728290557
251103720,425708196
296651789,416193774
142990168,215510200
135474453,425708196
248803167,493202460
336573234,342307366
164622686,320059378
166978250,514138160
178625136,493202460
249578149,293560951
76832318,184664348
135474453,224148337
168807825,181277601
254471759,254762536
175410620,311301852
160388916,215246668
388457508,390055879
175410620,206504603
215246668,442099305
175410620,318339382
166978250,292429392
135474453,346965254
57895001,162949055
190166248,254762536
187638181,493202460
184664348,551459372
166978250,181277601
170514052,425708196
167432894,187638181
268236326,493202460
224148337,425708196
162949055,605423807
248425615,254471759
170514052,217810042
184664348,219259948
160388916,203033018
493202460,551459372
12677377,425708196
11932573,187638181
589981703,716135053
206504603,215246668
178625136,416506443
184664348,234635262
248803167,314015767
344378149,435198180
161330529,493202460
243997969,605423807
420886162,493202460
215246668,311301852
76832318,180034666
342307366,356315662
178625136,388457508
184664348,390055879
493202460,728290557
247860225,356315662
76832318,346965254
166978250,262167076
135474453,248618228
175410620,331362114
215246668,318339382
170514052,346965254
248618228,439306334
356315662,493202460
248618228,296651789
166978250,168807825
254471759,716135053
262167076,493202460
170514052,268236326
234901132,493202460
224148337,268236326
151607965,493202460
292429392,493202460
224148337,249280226
254762536,346965254
11932573,160388916
248803167,344378149
293560951,514138160
217810042,296651789
234635262,514138160
166978250,493202460
187638181,234901132
57895001,296651789
57895001,184664348
181277601,292429392
178625136,346965254
175410620,187638181
490324685,716135053
72224051,493202460
162949055,292429392
435329365,493202460
258224395,311301852
142990168,336573234
5671915,11508166
154953335,254471759
170514052,248425615
258224395,318339382
224148337,248425615
425708196,493202460
190166248,254471759
162949055,181277601
5671915,219259948
248803167,336573234
135474453,162949055
142990168,248803167
166978250,502944774
170514052,251103720
184664348,605423807
336573234,580567931
215510200,435198180
344378149,589981703
311301852,493202460
181277601,262167076
178625136,248618228
416506443,551459372
493202460,605423807
135474453,190280329
151607965,234901132
175410620,258224395
168807825,180034666
425708196,502944774
344378149,533080411
166978250,388457508
314015767,336573234
166978250,425708196
5671915,166978250
248618228,254762536
175043479,243997969
167432894,420886162
184664348,243997969
342307366,490324685
168807825,346965254
234635262,262167076
234901132,442099305
180034666,296651789
180034666,184664348
254471759,551459372
180034666,416193774
247860225,336573234
151607965,442099305
181277601,493202460
175043479,336573234
11932573,420886162
416193774,514138160
154953335,493202460
184664348,514138160
190166248,551459372
190166248,493202460
293560951,493202460
336573234,356315662
502944774,605423807
493202460,514138160
76832318,190280329
166978250,346965254
206504603,493202460
135474453,439306334
170514052,190280329
294828329,320059378
135474453,296651789
135474453,184664348
243997969,493202460
135474453,416193774
167432894,215246668
234901132,311301852
184664348,292429392
151607965,311301852
142990168,589981703
135474453,219259948
181277601,502944774
11932573,215246668
173077101,493202460
234901132,318339382
175043479,181277601
160388916,234901132
190166248,293560951
215510200,589981703
178625136,190280329
175410620,420886162
262167076,514138160
311301852,442099305
388457508,493202460
296651789,551459372
296651789,493202460
292429392,514138160
178625136,190166248
716135053,728290557
203033018,311301852
167432894,203033018
203033018,206504603
166978250,248618228
76832318,439306334
215510200,533080411
170514052,439306334
11932573,203033018
162949055,388457508
346965254,439306334
483564278,493202460
170514052,296651789
170514052,184664348
224148337,296651789
180034666,342307366
224148337,416193774
248425615,514138160
57895001,716135053
346965254,416193774
76832318,219259948
184664348,262167076
251116606,493202460
11932573,331362114
170514052,219259948
12677377,184664348
135474453,180034666
